0,DATE,D0,D1,D2,D3,D4,-9,W0,W1,W2,W3,W4
26.7,year_1963,73.2,37.6,3.7,0.7,0,0,0,0,0,0,0
22.8,year_1964,77.2,9.4,1.8,0,0,0,0,0,0,0,0
31.7,year_1965,0.6,0,0,0,0,0,67.7,36.8,0,0,0
60.1,year_1966,12,1.5,0,0,0,0,28,14.5,7.7,0,0
17,year_1967,83,44.4,14.6,0,0,0,0,0,0,0,0
4.2,year_1968,0,0,0,0,0,0,95.9,90.9,65,10.9,0
62.9,year_1969,0.8,0,0,0,0,0,36.3,9,0,0,0
20.6,year_1970,0,0,0,0,0,0,79.4,0.6,0,0,0
1.4,year_1971,98.7,88.9,59,32.8,7.5,0,0,0,0,0,0
79.4,year_1972,9.6,0,0,0,0,0,11,0,0,0,0
0,year_1973,0,0,0,0,0,0,100,88.2,42.3,0,0
33.4,year_1974,66.5,31.5,4.5,0,0,0,0,0,0,0,0
9.8,year_1975,1.9,0,0,0,0,0,88.3,70.3,24,0,0
57.5,year_1976,0,0,0,0,0,0,42.4,1.5,0,0,0
55.6,year_1977,0.5,0,0,0,0,0,43.9,17.6,2,0,0
18.6,year_1978,81.3,51.7,9.3,0,0,0,0,0,0,0,0
31.9,year_1979,0,0,0,0,0,0,68.2,30.1,5.3,0.5,0
40,year_1980,46.3,19.2,0.7,0,0,0,13.6,1.8,0.2,0,0
27.7,year_1981,15.4,4.3,0.8,0,0,0,56.9,34.2,12.5,0.4,0
63.1,year_1982,6.4,0.3,0,0,0,0,30.6,15,9.4,0.8,0
51.9,year_1983,17.2,1.9,0,0,0,0,30.8,13.8,0,0,0
41.7,year_1984,50.1,30.6,2.9,0,0,0,8.2,1.8,0,0,0
59.3,year_1985,0,0,0,0,0,0,40.7,14,0.6,0.1,0
56.2,year_1986,11.4,0.4,0,0,0,0,32.4,5.8,0,0,0
8.2,year_1987,0.6,0,0,0,0,0,91.2,79.5,49.8,24.7,5.6
70.1,year_1988,12.9,2.4,0,0,0,0,17,6.7,0.4,0,0
30.8,year_1989,38.5,19,7.9,0,0,0,30.7,17.6,7.5,1.5,0.1
40.4,year_1990,28.4,7.7,0.8,0,0,0,31.1,15.3,7.5,1.7,0
47.4,year_1991,7.3,0.4,0,0,0,0,45.3,14.7,5,1.1,0
2.8,year_1992,0,0,0,0,0,0,97.3,86.8,73.5,36.9,9.1
32,year_1993,2.7,0.4,0,0,0,0,65.3,47.7,22.4,7.7,1.2
